food_closest_travel_times,physical_closest_dist,transport_closest_dist,education_closest_travel_times,worship_closest_travel_times,GEOID
122.8,0.056905296,0.49677682,59.7,6.2,48201313300
97.4,0.41896772,0.64863867,95.1,30.1,48201313400
175.1,1.339397,1.8179173,110.8,42.9,48201313500
116.2,0.41197145,1.1090024,31.5,17.4,48201313600
47.6,0.43073756,1.0314547,54.8,17.9,48201313700
136.1,0.15833588,2.0862286,76.9,4.1,48201313800
166.9,0.7719863,1.9911368,157.5,72.2,48201313900
144.2,0.34935835,1.1162827,93.1,86.3,48201314001
167.0,0.14348246,0.7296868,160.0,51.2,48201314002
104.2,0.47251105,1.7372404,46.2,122.2,48201314300
79.9,0.5374404,0.68796724,115.4,168.5,48201314400
202.1,0.60294896,3.0432725,104.0,0.0,48201320100
251.3,1.2561764,4.3746257,131.6,99.8,48201320200
315.1,0.6342932,5.6963506,77.9,39.4,48201320500
215.8,0.23192203,3.1253126,49.8,35.0,48201320601
231.0,0.3627519,2.9066107,23.4,48.4,48201320602
254.7,0.2813464,2.9684587,23.7,140.8,48201320700
305.1,1.2479297,2.6381102,159.8,215.0,48201320800
226.4,0.30128863,4.072277,52.7,6.6,48201320900
157.6,0.5356801,5.485656,26.8,48.1,48201321000
185.5,0.4572355,7.657801,95.8,103.6,48201321100
268.6,0.59449565,7.838252,60.1,135.2,48201321200
318.3,0.56373155,6.250345,45.3,163.8,48201321300
426.5,0.7963404,4.6488266,91.8,122.5,48201321401
302.8,1.1443583,5.7609878,50.2,148.3,48201321402
302.8,1.1443583,5.7609878,50.2,148.3,48201321500
420.6,0.14269745,5.410208,82.9,113.6,48201321600
378.5,0.60231185,4.472582,29.6,16.2,48201321700
380.0,0.65426046,5.123376,77.0,71.3,48201321800
419.9,1.0955591,5.861971,113.3,144.2,48201321900
419.9,1.0955591,5.861971,113.3,144.2,48201322000
420.6,0.14269745,5.410208,82.9,113.6,48201322100
419.9,1.0955591,5.861971,113.3,144.2,48201322200
946.6,0.00022896433,10.317722,0.0,268.1,48201322600
946.6,0.00022896433,10.317722,0.0,268.1,48201322700
946.6,0.00022896433,10.317722,0.0,268.1,48201322800
419.9,1.0955591,5.861971,113.3,144.2,48201322900
419.9,1.0955591,5.861971,113.3,144.2,48201323000
420.6,0.14269745,5.410208,82.9,113.6,48201323100
