food_closest_travel_times,physical_closest_dist,transport_closest_dist,education_closest_travel_times,worship_closest_travel_times,GEOID
264.38196,0.2277321,0.94150215,98.511086,126.84735,39061004900
174.30466,0.16358356,0.00015046366,34.382195,34.382195,39061005000
75.691895,0.12724692,0.12724692,44.50309,83.73652,39061005100
67.34982,0.3736338,0.1787904,67.34982,33.213707,39061005200
45.1,0.15883279,0.15509656,45.1,24.0,39061005301
222.97676,0.00019063691,0.35318747,225.96652,225.25546,39061005302
62.9035,1.1618726,0.00038052365,131.38602,36.188576,39061005400
238.08963,0.00021494768,0.21703519,0.0,49.627434,39061005500
359.47083,0.0003226687,0.27308923,28.4,58.030277,39061005600
111.01988,0.2800332,0.39792985,58.311523,10.646125,39061005701
3.1383665,0.4027073,0.00022167283,49.569992,53.34018,39061005702
240.56628,0.00016382916,0.9573081,0.0,25.359606,39061005800
176.8283,0.24330059,0.48431817,106.235855,106.235855,39061005900
27.57552,0.00027671538,0.16511135,15.020617,44.36411,39061006000
179.92528,0.16007203,0.17744723,73.49251,60.05075,39061006100
352.82086,0.4550225,0.8122994,82.88274,26.89194,39061006300
316.40765,0.31938308,0.17000012,27.9,21.5,39061006400
370.3754,0.5907228,0.23948646,106.640175,85.28747,39061006500
331.31372,0.28976858,0.4308798,48.615093,48.615093,39061006600
253.43652,0.32821584,0.62331015,54.229404,3.9,39061006800
172.93806,0.1367433,0.4561039,40.906693,6.6,39061006900
136.7498,0.5350028,0.6676325,87.2,85.0,39061007000
119.7921,0.1349728,0.9297553,61.7,43.3,39061007100
104.96364,0.25110695,0.3325579,129.67436,118.717766,39061007200
91.00498,0.45784694,0.00019227846,46.477364,89.79924,39061007300
155.89424,0.11398152,0.277022,41.45244,21.6,39061007400
319.701,0.00037457238,0.2727672,113.26429,73.14148,39061007500
298.6773,0.16131903,0.11572309,63.77597,56.53414,39061007700
201.06528,0.00029521523,0.13812444,16.080845,11.781714,39061007800
324.21747,0.7572841,0.09479801,51.792797,71.72416,39061007900
325.4963,0.5003204,0.108969666,91.34701,69.2,39061008000
279.78308,0.9023848,0.19731829,85.20743,159.46042,39061008100
466.55707,0.28556132,0.0001599496,70.34545,53.404385,39061008201
430.54028,0.33138368,0.4132149,49.65152,22.1,39061008202
582.6543,0.19387677,0.43545008,46.6,50.7,39061008300
529.4909,0.000111720314,0.78554624,0.0,150.5356,39061008400
465.61536,0.00010967621,0.5539142,197.49594,74.49974,39061008501
261.42084,0.1282283,0.4421985,101.600784,78.70079,39061008502
249.32025,0.31393895,0.6020861,101.59062,0.0,39061008601
106.85892,0.6043166,0.70512867,156.12509,63.0,39061008800
217.50334,0.29120073,0.47299445,119.25353,43.3,39061009200
138.28876,0.3664654,0.14474125,57.267876,81.43858,39061009300
57.996708,0.15288804,0.24612857,16.3,23.6,39061009400
4.7,0.16936779,0.1904791,37.39671,27.291498,39061009500
129.62625,0.51530635,0.065649316,90.366615,31.066612,39061009600
100.23583,0.3118261,0.15251833,15.5,26.376333,39061009700
169.2568,0.55812466,0.73131514,83.72032,36.5,39061009800
304.71118,0.10540844,0.5568571,30.6,78.89452,39061009901
193.00139,0.8453782,0.00014151436,104.89005,46.49185,39061009902
126.14517,0.30859986,0.71985775,120.123116,62.5,39061010002
104.8,0.7596061,0.5572123,161.8,163.1791,39061010003
158.2986,0.39659992,0.25984117,231.60641,150.59529,39061010004
301.80945,0.38984412,0.5369604,64.68166,75.99277,39061010005
216.57219,0.4172594,0.58349055,105.80677,82.027016,39061010100
133.90665,0.6121304,0.1494265,135.6134,55.347057,39061010201
143.97774,0.23676448,0.47454882,122.83906,78.97299,39061010202
220.34286,0.00030880093,0.67258865,189.4062,130.10622,39061010300
761.435,1.1564335,0.0001634679,189.80315,77.9,39061010400
889.78937,0.6489889,0.3387186,62.1,15.3,39061010500
1002.77515,0.3238952,0.1300213,89.3,39.4,39061010600
225.82138,0.5479951,0.65107954,86.461525,81.244576,39061010800
140.74861,6.55156e-05,0.110108264,59.491875,91.62923,39061010900
360.57547,0.33883843,0.88155067,12.3,12.3,39061011000
493.89084,0.20942825,0.00026332427,107.3,141.14838,39061011100
203.41183,0.51428276,8.298874e-05,93.09075,111.735146,39061026300
88.740685,0.15923364,0.26686537,23.329159,39.206703,39061026400
209.35919,0.19679461,0.00022051003,103.61965,126.22678,39061026500
405.00076,0.00013635811,0.04212796,56.668423,12.449706,39061026600
156.60677,0.25237802,0.30132034,66.902954,48.752953,39061026700
238.38121,0.42113152,0.34582958,159.03717,44.3,39061026800
93.63719,0.12080544,0.12080544,44.2,43.9,39061026900
194.34714,0.54456353,0.06777047,6.7370334,0.0,39061027000
217.61893,0.39522883,9.313052e-05,35.278675,34.87207,39061027100
181.70259,0.6436868,0.15161572,45.757755,95.99824,39061027200
