food_closest_travel_times,physical_closest_dist,transport_closest_dist,education_closest_travel_times,worship_closest_travel_times,GEOID
124.4,2.2952855,3.2288344,114.4,0.0,13121011000
132.7,0.7748503,1.5854515,122.7,45.1,13121011100
271.9,1.7602965,1.7751985,144.1,178.5,13121011201
271.9,1.7602965,1.7751985,144.1,178.5,13121011202
167.3,1.4382696,4.2782116,145.2,41.9,13121011301
145.9,0.5686808,6.1569853,93.9,108.1,13121011303
0.0,1.298677,8.931948,203.9,165.1,13121011305
0.0,1.298677,8.931948,203.9,165.1,13121011306
279.3,0.9037538,3.9286559,263.8,101.6,13121011405
289.4,0.96330154,3.946356,273.9,111.7,13121011410
289.4,0.96330154,3.946356,273.9,111.7,13121011411
289.4,0.96330154,3.946356,273.9,111.7,13121011412
289.4,0.96330154,3.946356,273.9,111.7,13121011414
162.6,1.102478,4.8408237,231.6,172.0,13121011416
162.6,1.102478,4.8408237,231.6,172.0,13121011417
162.6,1.102478,4.8408237,231.6,172.0,13121011418
162.6,1.102478,4.8408237,231.6,172.0,13121011419
289.4,0.96330154,3.946356,273.9,111.7,13121011420
279.3,0.9037538,3.9286559,263.8,101.6,13121011421
162.6,1.102478,4.8408237,231.6,172.0,13121011422
162.6,1.102478,4.8408237,231.6,172.0,13121011423
289.4,0.96330154,3.946356,273.9,111.7,13121011424
289.4,0.96330154,3.946356,273.9,111.7,13121011425
289.4,0.96330154,3.946356,273.9,111.7,13121011426
289.4,0.96330154,3.946356,273.9,111.7,13121011427
162.6,1.102478,4.8408237,231.6,172.0,13121011503
289.4,0.96330154,3.946356,273.9,111.7,13121011504
162.6,1.102478,4.8408237,231.6,172.0,13121011505
162.6,1.102478,4.8408237,231.6,172.0,13121011506
289.4,0.96330154,3.946356,273.9,111.7,13121011610
289.4,0.96330154,3.946356,273.9,111.7,13121011611
289.4,0.96330154,3.946356,273.9,111.7,13121011612
289.4,0.96330154,3.946356,273.9,111.7,13121011613
289.4,0.96330154,3.946356,273.9,111.7,13121011614
289.4,0.96330154,3.946356,273.9,111.7,13121011615
289.4,0.96330154,3.946356,273.9,111.7,13121011616
289.4,0.96330154,3.946356,273.9,111.7,13121011617
289.4,0.96330154,3.946356,273.9,111.7,13121011618
289.4,0.96330154,3.946356,273.9,111.7,13121011619
289.4,0.96330154,3.946356,273.9,111.7,13121011620
289.4,0.96330154,3.946356,273.9,111.7,13121011621
289.4,0.96330154,3.946356,273.9,111.7,13121011622
289.4,0.96330154,3.946356,273.9,111.7,13121011623
289.4,0.96330154,3.946356,273.9,111.7,13121011624
289.4,0.96330154,3.946356,273.9,111.7,13121011625
289.4,0.96330154,3.946356,273.9,111.7,13121011626
158.2,0.46901542,0.7567682,112.2,37.8,13121011800
20.8,0.121056914,0.121056914,20.7,10.1,13121011900
181.4,0.37800035,0.10163564,75.9,61.0,13121012000
124.4,2.2952855,3.2288344,114.4,0.0,13121012300
228.7,0.00036081224,5.915973,163.6,140.1,13121980000
