GEOID,COUNTYFP,INTPTLAT,INTPTLONG
48201231900,48201,29.8790857,-95.2745722                                                                                                                                          
48201232000,48201,29.9035599,-95.2713048                                                                                                                                       
48201232100,48201,29.9054154,-95.3072963                                                                                                                                          
48201232200,48201,29.9249436,-95.2608743                                                                                                                                        
48201232301,48201,29.8726614,-95.2166374                                                                                                                                        
48201232302,48201,29.8596077,-95.2048279                                                                                                                                        
48201232401,48201,29.8210792,-95.1921157                                                                                                                                        
48201232402,48201,29.8118412,-95.1879797                                                                                                                                                
48201232403,48201,29.8090933,-95.2052647                                                                                                                                         
48201232500,48201,29.8059971,-95.2502681                                                                                                                                         
48201232600,48201,29.7844995,-95.2495802                                                                                                                                          
48201232701,48201,29.7886493,-95.2278273                                                                                                                                                
48201232702,48201,29.7755523,-95.2166662                                                                                                                                        
48201232800,48201,29.7869616,-95.2056287                                                                                                                                         
48201232900,48201,29.801152,-95.1933761                                                                                                                                          
48201233001,48201,29.7971928,-95.1825542                                                                                                                                                 
48201233002,48201,29.8017233,-95.1701831                                                                                                                                                
48201233003,48201,29.7936981,-95.1707437                                                                                                                                                 
48201233101,48201,29.7875614,-95.1793247                                                                                                                                                 
48201233102,48201,29.7797575,-95.1642778                                                                                                                                          
48201233103,48201,29.7764643,-95.1762714                                                                                                                                                 
48201233200,48201,29.7793051,-95.1927525                                                                                                                                         
48201233300,48201,29.7542552,-95.2006244                                                                                                                                      
48201233400,48201,29.7708371,-95.2453025                                                                                                                                          
48201233500,48201,29.7633492,-95.2392045                                                                                                                                                
48201233600,48201,29.7564963,-95.260864                                                                                                                                          
48201233701,48201,29.7357783,-95.2467911                                                                                                                                        
48201233702,48201,29.7475453,-95.2379374                                                                                                                                                
48201233703,48201,29.743492,-95.2215425                                                                                                                                         
48201240100,48201,29.9461916,-95.4027251                                                                                                                                          
48201240400,48201,29.9875092,-95.3732954                                                                                                                                       
48201240501,48201,29.9582552,-95.3914922                                                                                                                                             
48201240502,48201,29.9484522,-95.3920165                                                                                                                                                 
48201240600,48201,29.9581699,-95.4085283                                                                                                                                                
48201240701,48201,30.0100818,-95.4141778                                                                                                                                                
48201240702,48201,29.9803374,-95.4060929                                                                                                                                        
48201240801,48201,30.0304915,-95.4173916                                                                                                                                         
48201240802,48201,30.0219364,-95.3668122                                                                                                                                       
48201240901,48201,30.0205928,-95.3174302                                                                                                                                         
48201240902,48201,30.0195268,-95.2880156                                                                                                                                       
48201241000,48201,30.0560607,-95.3374648                                                                                                                                       
48201241101,48201,30.0624648,-95.3891185                                                                                                                                                 
48201241102,48201,30.0522607,-95.365023                                                                                                                                                 
48201241103,48201,30.0474108,-95.3807767                                                                                                                                         
48201241200,48201,30.0463704,-95.396946                                                                                                                                         
48201241300,48201,30.0692488,-95.4177488                                                                                                                                        
48201241400,48201,30.0851921,-95.4057872                                                                                                                                       
48201241500,48201,29.9602383,-95.3195223                                                                                                                                      
48201250100,48201,29.9686917,-95.2679542                                                                                                                                        
48201250200,48201,29.9474446,-95.2609212                                                                                                                                         
48201250301,48201,29.947089,-95.2263045                                                                                                                                         
48201250302,48201,29.9726808,-95.2082447                                                                                                                                              
48201250401,48201,29.9870447,-95.1775845                                                                                                                                                
48201250402,48201,29.9695413,-95.1768274                                                                                                                                      
48201250500,48201,29.9929597,-95.1954273                                                                                                                                          
48201250600,48201,29.9856501,-95.2467596                                                                                                                                       
48201250701,48201,30.004991,-95.236336                                                                                                                                         
48201250702,48201,30.0032359,-95.1785061                                                                                                                                                
48201250800,48201,30.0149447,-95.1616147                                                                                                                                       
48201250900,48201,30.0448073,-95.1485618                                                                                                                                      
48201251000,48201,30.0346082,-95.1886074                                                                                                                                       
48201251100,48201,30.0354861,-95.236521                                                                                                                                          
48201251200,48201,30.0577974,-95.223459                                                                                                                                          
48201251300,48201,30.0542151,-95.1976783                                                                                                                                          
48201251401,48201,30.0811611,-95.1916467                                                                                                                                                
48201251402,48201,30.0743768,-95.2031065                                                                                                                                              
48201251501,48201,30.0980671,-95.1595942                                                                                                                                       
48201251502,48201,30.062465,-95.1714185                                                                                                                                           
48201251503,48201,30.0726664,-95.1832132                                                                                                                                               
48201251600,48201,30.1007294,-95.112658                                                                                                                                      
48201251700,48201,30.0157225,-95.0839045                                                                                                                                     
48201251800,48201,29.9733747,-95.0333022                                                                                                                                      
48201251901,48201,29.958112,-95.116828                                                                                                                                      
48201251902,48201,29.9082834,-95.0972575                                                                                                                                       
48201252000,48201,29.9178687,-95.1755427                                                                                                                                    
48201252100,48201,29.8850976,-95.1385243                                                                                                                                      
48201252200,48201,29.8329284,-95.1490398                                                                                                                                         
48201252301,48201,29.7955387,-95.1532552                                                                                                                                          
48201252302,48201,29.8001368,-95.1341079                                                                                                                                          
48201252400,48201,29.7816516,-95.1428602                                                                                                                                          
48201252500,48201,29.7661133,-95.1281275                                                                                                                                     
48201252600,48201,29.8281249,-95.0956649                                                                                                                                     
48201252700,48201,29.9167216,-95.0200269                                                                                                                                      
48201252800,48201,29.8576461,-95.0195754                                                                                                                                     
48201252900,48201,29.8128692,-95.057826                                                                                                                                       
48201253000,48201,29.8221743,-95.0196332                                                                                                                                      
48201253100,48201,29.8288339,-94.9611681                                                                                                                                      
48201253200,48201,29.7935093,-94.9626847                                                                                                                                      
48201253300,48201,29.7669234,-95.0419788                                                                                                                                      
48201253400,48201,29.7559128,-95.0170173                                                                                                                                        
48201253500,48201,29.7796146,-95.0042399                                                                                                                                           
48201253600,48201,29.7641984,-94.993746                                                                                                                                          
48201253700,48201,29.7654725,-94.973955                                                                                                                                            
48201253800,48201,29.766428,-94.9479552                                                                                                                                           
48201253900,48201,29.7529642,-94.9334749                                                                                                                                        
48201254000,48201,29.7343474,-94.9429906                                                                                                                                        
48201254100,48201,29.7467229,-94.9542185                                                                                                                                         
48201254200,48201,29.7287156,-94.9645049                                                                                                                                                
48201254300,48201,29.7418815,-94.974773                                                                                                                                          
48201254400,48201,29.7264985,-94.9771664                                                                                                                                        
48201254500,48201,29.7308051,-94.9976559                                                                                                                                        
48201254600,48201,29.7154386,-95.0108385                                                                                                                                         
48201254700,48201,29.6859304,-94.9543866                                                                                                                                       
48201310100,48201,29.7547757,-95.3429694                                                                                                                                         
48201310200,48201,29.7434743,-95.3511272                                                                                                                                                
48201310300,48201,29.7364559,-95.3359747                                                                                                                                                
48201310400,48201,29.7514647,-95.3287113                                                                                                                                          
48201310500,48201,29.7465598,-95.3167847                                                                                                                                        
48201310600,48201,29.732539,-95.3248198                                                                                                                                                 
48201310700,48201,29.7223865,-95.3144687                                                                                                                                         
48201310800,48201,29.7299752,-95.3107949                                                                                                                                         
48201310900,48201,29.7357279,-95.3009728                                                                                                                                         
48201311000,48201,29.7451188,-95.2971113                                                                                                                                        
48201311100,48201,29.7332048,-95.2862683                                                                                                                                        
48201311200,48201,29.7189931,-95.2991593                                                                                                                                        
48201311300,48201,29.7097213,-95.2945292                                                                                                                                                
48201311400,48201,29.7190269,-95.2752207                                                                                                                                        
48201311500,48201,29.7083736,-95.2819708                                                                                                                                                
48201311600,48201,29.7011087,-95.2861718                                                                                                                                                  
48201311700,48201,29.6999458,-95.3073229                                                                                                                                                
48201311800,48201,29.699182,-95.3244075                                                                                                                                          
48201311900,48201,29.7170693,-95.3251747                                                                                                                                         
48201312000,48201,29.7152475,-95.3523898                                                                                                                                         
48201312100,48201,29.7222846,-95.3445785                                                                                                                                                
48201312200,48201,29.7321055,-95.3497568                                                                                                                                                 
48201312300,48201,29.7378633,-95.3604134                                                                                                                                              
48201312400,48201,29.7298981,-95.3610125                                                                                                                                                
48201312500,48201,29.7399664,-95.372885                                                                                                                                                 
48201312600,48201,29.7252336,-95.3805516                                                                                                                                          
48201312700,48201,29.7265562,-95.367898                                                                                                                                                  
48201312800,48201,29.7219583,-95.3579408                                                                                                                                                 
48201312900,48201,29.7140414,-95.3624725                                                                                                                                          
48201313000,48201,29.7186806,-95.3718274                                                                                                                                          
48201313100,48201,29.7148561,-95.3862914                                                                                                                                         
48201313200,48201,29.7065324,-95.3595086                                                                                                                                         
48201313300,48201,29.7045424,-95.3355622                                                                                                                                         
48201313400,48201,29.694192,-95.3382526                                                                                                                                                 
48201313500,48201,29.6887139,-95.3478932                                                                                                                                                
48201313600,48201,29.6916477,-95.3575745                                                                                                                                                
48201313700,48201,29.6974994,-95.3664608                                                                                                                                                
48201313800,48201,29.6877873,-95.3722314                                                                                                                                          
48201313900,48201,29.6919207,-95.3838935                                                                                                                                                
48201314001,48201,29.699002,-95.3923379                                                                                                                                           
48201314002,48201,29.6879699,-95.3974591                                                                                                                                                
48201314300,48201,29.6837629,-95.4194458                                                                                                                                             
48201314400,48201,29.6899391,-95.4055766                                                                                                                                         
48201320100,48201,29.6946691,-95.2812699                                                                                                                                                  
48201320200,48201,29.695817,-95.26648                                                                                                                                            
48201320500,48201,29.6991881,-95.2440992                                                                                                                                        
48201320601,48201,29.6839896,-95.262852                                                                                                                                           
48201320602,48201,29.6774601,-95.2575385                                                                                                                                          
48201320700,48201,29.6713783,-95.2499807                                                                                                                                           
48201320800,48201,29.6598065,-95.2410022                                                                                                                                                
48201320900,48201,29.6482198,-95.2348778                                                                                                                                          
48201321000,48201,29.6375273,-95.225317                                                                                                                                            
48201321100,48201,29.6211936,-95.2100853                                                                                                                                         
48201321200,48201,29.6369249,-95.2004177                                                                                                                                         
48201321300,48201,29.6463959,-95.2143397                                                                                                                                                
48201321401,48201,29.665939,-95.2270082                                                                                                                                              
48201321402,48201,29.6566495,-95.2197603                                                                                                                                                
48201321500,48201,29.6650372,-95.2118862                                                                                                                                                 
48201321600,48201,29.6772057,-95.2196184                                                                                                                                                
48201321700,48201,29.67773,-95.2355903                                                                                                                                            
48201321800,48201,29.6876863,-95.2376936                                                                                                                                          
48201321900,48201,29.6957699,-95.2248638                                                                                                                                                
48201322000,48201,29.7015072,-95.2175148                                                                                                                                           
48201322100,48201,29.6862136,-95.2110294                                                                                                                                           
48201322200,48201,29.7048504,-95.2137873                                                                                                                                          
48201322600,48201,29.6986487,-95.1560466                                                                                                                                         
48201322700,48201,29.7018006,-95.166594                                                                                                                                                 
48201322800,48201,29.7056151,-95.1818051                                                                                                                                          
48201322900,48201,29.7034718,-95.1943063                                                                                                                                                
48201323000,48201,29.6948991,-95.1919944                                                                                                                                                 
48201323100,48201,29.6879241,-95.169993                                                                                                                                           
48201323200,48201,29.6869069,-95.1829177                                                                                                                                                
48201323300,48201,29.6871648,-95.2011254                                                                                                                                                
48201323400,48201,29.676607,-95.1995552                                                                                                                                                 
48201323500,48201,29.663573,-95.2013272                                                                                                                                               
48201323600,48201,29.647815,-95.1912123                                                                                                                                          
48201323701,48201,29.6551252,-95.1769249                                                                                                                                          
48201323702,48201,29.6453195,-95.1766173                                                                                                                                                
48201323801,48201,29.6743814,-95.1891936                                                                                                                                                
48201323802,48201,29.673244,-95.1791015                                                                                                                                                 
48201323900,48201,29.6744801,-95.1649829                                                                                                                                          
48201324000,48201,29.6526201,-95.1668761                                                                                                                                         
48201324100,48201,29.7313641,-95.1790857                                                                                                                                       
48201324200,48201,29.7123998,-95.250456                                                                                                                                         
48201330100,48201,29.6344964,-95.4202061                                                                                                                                             
48201330200,48201,29.6346785,-95.4536495                                                                                                                                         
48201330301,48201,29.6404078,-95.4708233                                                                                                                                           
48201330302,48201,29.6155676,-95.4760199                                                                                                                                          
48201330303,48201,29.6265735,-95.4983015                                                                                                                                          
48201330400,48201,29.6160441,-95.4544704                                                                                                                                         
48201330500,48201,29.6225436,-95.4304614                                                                                                                                         
48201330600,48201,29.6096975,-95.4324492                                                                                                                                         
48201330700,48201,29.5978578,-95.4428953                                                                                                                                         
48201330800,48201,29.6021144,-95.3618857                                                                                                                                      
48201330900,48201,29.6105285,-95.4031606                                                                                                                                         
48201331100,48201,29.6749553,-95.3691233                                                                                                                                                
48201331200,48201,29.6635175,-95.3705233                                                                                                                                                
48201331300,48201,29.6465413,-95.3784722                                                                                                                                         
48201331400,48201,29.654385,-95.360184                                                                                                                                           
48201331500,48201,29.6305535,-95.3733149                                                                                                                                         
48201331601,48201,29.6283281,-95.3481552                                                                                                                                                
48201331602,48201,29.6278814,-95.3182656                                                                                                                                          
48201331700,48201,29.6434456,-95.3322419                                                                                                                                          
48201331800,48201,29.6524884,-95.3437917                                                                                                                                         
48201331900,48201,29.6626734,-95.3466946                                                                                                                                                
48201332000,48201,29.6722584,-95.3472142                                                                                                                                          
48201332100,48201,29.6803818,-95.344385                                                                                                                                                 
48201332200,48201,29.6805366,-95.3300429                                                                                                                                                
48201332300,48201,29.6665461,-95.3234948                                                                                                                                                
48201332400,48201,29.6581951,-95.3305738                                                                                                                                          
48201332500,48201,29.6647618,-95.3076091                                                                                                                                         
48201332600,48201,29.6749892,-95.3068102                                                                                                                                          
48201332700,48201,29.6850663,-95.3139365                                                                                                                                                
48201332800,48201,29.689777,-95.3077088                                                                                                                                           
48201332900,48201,29.690418,-95.2904739                                                                                                                                                 
48201333000,48201,29.6815377,-95.2852604                                                                                                                                         
48201333100,48201,29.6765273,-95.2786693                                                                                                                                         
48201333201,48201,29.6693964,-95.2699523                                                                                                                                                
48201333202,48201,29.6599819,-95.2646207                                                                                                                                                
48201333300,48201,29.6382917,-95.254636                                                                                                                                          
48201333500,48201,29.665636,-95.2823355                                                                                                                                                
48201333600,48201,29.6589549,-95.2992029                                                                                                                                         
48201333700,48201,29.6350072,-95.2943137                                                                                                                                         
48201333800,48201,29.6121926,-95.2837799                                                                                                                                         
48201333901,48201,29.6145166,-95.2619705                                                                                                                                          
48201333902,48201,29.6217835,-95.237683                                                                                                                                         
48201334001,48201,29.6164272,-95.2262094                                                                                                                                          
48201334002,48201,29.6084085,-95.2143178                                                                                                                                                
48201334003,48201,29.6051658,-95.2300861                                                                                                                                          
48201334100,48201,29.6545097,-95.4137206                                                                                                                                      
48201340100,48201,29.5940423,-95.1839995                                                                                                                                          
48201340201,48201,29.6111768,-95.1613028                                                                                                                                       
48201340202,48201,29.6148646,-95.1253204                                                                                                                                          
48201340203,48201,29.6056093,-95.0982475                                                                                                                                       
48201340301,48201,29.5935324,-95.1253776                                                                                                                                         
48201340302,48201,29.5997387,-95.1142661                                                                                                                                          
48201340400,48201,29.5814459,-95.112162                                                                                                                                          
48201340500,48201,29.5662828,-95.121626                                                                                                                                          
48201340600,48201,29.5758631,-95.1312524                                                                                                                                                
48201340700,48201,29.5627712,-95.1346066                                                                                                                                                
48201340800,48201,29.5814929,-95.1438192                                                                                                                                                
48201340900,48201,29.5706592,-95.1599779                                                                                                                                          
48201341000,48201,29.551025,-95.1412246                                                                                                                                                 
48201341100,48201,29.5399644,-95.1254181                                                                                                                                         
48201341201,48201,29.5257658,-95.1129325                                                                                                                                         
48201341202,48201,29.5448151,-95.0873885                                                                                                                                       
48201341301,48201,29.5706402,-95.0924781                                                                                                                                       
